  2.1771E-01,  1.5747E+00,  3.1689E+06,  1.9398E+06,  5.5929E+05,  2.1456E+05,  1.0952E+05,  5.5901E+04,  3.7534E+04,  2.5202E+04,  1.7884E+04,  1.0059E+04,  6.2268E+03,  3.8545E+03,  2.5582E+03,  1.6978E+03,  1.1027E+03,  7.1626E+02,  2.6149E+02,  9.5465E+01,  2.9713E+01,  9.2482E+00,  2.8769E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0508E-01,  1.6081E+00,  5.3210E+06,  3.2486E+06,  9.3293E+05,  3.5364E+05,  1.7695E+05,  8.8539E+04,  5.8418E+04,  3.8544E+04,  2.6963E+04,  1.4832E+04,  9.0206E+03,  5.4864E+03,  3.5736E+03,  2.3276E+03,  1.4770E+03,  9.3726E+02,  3.3999E+02,  1.2333E+02,  3.9850E+01,  1.2876E+01,  4.1582E+00,  1.3429E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9276E-01,  1.6419E+00,  7.9000E+06,  4.8245E+06,  1.3751E+06,  5.1200E+05,  2.4901E+05,  1.2111E+05,  7.8035E+04,  5.0282E+04,  3.4612E+04,  1.8718E+04,  1.1264E+04,  6.7783E+03,  4.2862E+03,  2.7103E+03,  1.6836E+03,  1.0459E+03,  3.7776E+02,  1.3644E+02,  4.5807E+01,  1.5378E+01,  5.1527E+00,  1.7265E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.8091E-01,  1.6762E+00,  1.0687E+07,  6.5091E+06,  1.8487E+06,  6.7652E+05,  3.1897E+05,  1.5039E+05,  9.4598E+04,  5.9503E+04,  4.0295E+04,  2.1418E+04,  1.2750E+04,  7.5902E+03,  4.6573E+03,  2.8577E+03,  1.7373E+03,  1.0561E+03,  3.7991E+02,  1.3666E+02,  4.7746E+01,  1.6681E+01,  5.8351E+00,  2.0411E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6961E-01,  1.7110E+00,  1.3400E+07,  8.1505E+06,  2.2882E+06,  8.1866E+05,  3.7325E+05,  1.7017E+05,  1.0463E+05,  6.4334E+04,  4.2912E+04,  2.2470E+04,  1.3198E+04,  7.7516E+03,  4.5647E+03,  2.6880E+03,  1.5981E+03,  9.5008E+02,  3.4427E+02,  1.2475E+02,  4.5283E+01,  1.6438E+01,  5.9707E+00,  2.1688E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.5892E-01,  1.7463E+00,  1.5329E+07,  9.3751E+06,  2.5612E+06,  8.8750E+05,  3.9006E+05,  1.7144E+05,  1.0339E+05,  6.2349E+04,  4.1090E+04,  2.1311E+04,  1.2281E+04,  7.0769E+03,  3.9060E+03,  2.1558E+03,  1.2517E+03,  7.2670E+02,  2.7184E+02,  1.0169E+02,  3.8155E+01,  1.4316E+01,  5.3826E+00,  2.0238E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.4883E-01,  1.7819E+00,  1.7096E+07,  1.0461E+07,  2.7926E+06,  9.3746E+05,  3.9574E+05,  1.6706E+05,  9.8797E+04,  5.8428E+04,  3.8040E+04,  1.9541E+04,  1.1047E+04,  6.2447E+03,  3.2292E+03,  1.6699E+03,  9.4719E+02,  5.3726E+02,  2.0784E+02,  8.0400E+01,  3.1258E+01,  1.2152E+01,  4.7278E+00,  1.8393E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.3937E-01,  1.8177E+00,  1.8378E+07,  1.1218E+07,  2.9257E+06,  9.5420E+05,  3.8916E+05,  1.5872E+05,  9.2438E+04,  5.3836E+04,  3.4558E+04,  1.7298E+04,  9.4608E+03,  5.1743E+03,  2.5512E+03,  1.2579E+03,  6.9456E+02,  3.8351E+02,  1.5205E+02,  6.0283E+01,  2.4249E+01,  9.7540E+00,  3.8830E+00,  1.5458E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.3052E-01,  1.8535E+00,  1.9110E+07,  1.1493E+07,  2.9530E+06,  9.3968E+05,  3.7033E+05,  1.4595E+05,  8.4074E+04,  4.8432E+04,  3.0592E+04,  1.4676E+04,  7.6573E+03,  3.9953E+03,  1.9129E+03,  9.1588E+02,  4.9090E+02,  2.6312E+02,  1.0609E+02,  4.2775E+01,  1.7798E+01,  7.4053E+00,  3.1392E+00,  1.3308E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.2225E-01,  1.8893E+00,  1.9574E+07,  1.1660E+07,  2.9384E+06,  9.1178E+05,  3.4836E+05,  1.3310E+05,  7.5840E+04,  4.3214E+04,  2.6862E+04,  1.2351E+04,  6.1483E+03,  3.0607E+03,  1.4230E+03,  6.6163E+02,  3.4420E+02,  1.7907E+02,  7.3243E+01,  2.9958E+01,  1.2880E+01,  5.5376E+00,  2.3467E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1455E-01,  1.9248E+00,  2.0595E+07,  1.2153E+07,  2.9952E+06,  9.0942E+05,  3.4017E+05,  1.2724E+05,  7.2168E+04,  4.0932E+04,  2.5124E+04,  1.1085E+04,  5.2208E+03,  2.4589E+03,  1.1489E+03,  5.3679E+02,  2.7356E+02,  1.3941E+02,  5.5992E+01,  2.2489E+01,  9.7902E+00,  4.2620E+00,  1.8554E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0740E-01,  1.9600E+00,  2.1895E+07,  1.2718E+07,  3.0667E+06,  9.1431E+05,  3.3704E+05,  1.2425E+05,  7.0335E+04,  3.9817E+04,  2.4169E+04,  1.0240E+04,  4.5481E+03,  2.0201E+03,  9.6224E+02,  4.5834E+02,  2.2944E+02,  1.1485E+02,  4.4737E+01,  1.7425E+01,  7.6084E+00,  3.3220E+00,  1.4505E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0075E-01,  1.9949E+00,  2.3024E+07,  1.3327E+07,  3.1276E+06,  9.1370E+05,  3.3229E+05,  1.2084E+05,  6.8280E+04,  3.8580E+04,  2.3164E+04,  9.4277E+03,  3.9516E+03,  1.6563E+03,  8.0436E+02,  3.9062E+02,  1.9225E+02,  9.4624E+01,  3.5745E+01,  1.3503E+01,  5.9085E+00,  2.5854E+00,  1.1313E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.4574E-02,  2.0295E+00,  2.3606E+07,  1.3624E+07,  3.1058E+06,  9.0111E+05,  3.3274E+05,  1.2287E+05,  6.8816E+04,  3.8544E+04,  2.2788E+04,  8.8758E+03,  3.6356E+03,  1.4892E+03,  7.2068E+02,  3.4877E+02,  1.6988E+02,  8.2743E+01,  3.0154E+01,  1.0989E+01,  4.5259E+00,  1.8641E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.8849E-02,  2.0634E+00,  2.3956E+07,  1.3768E+07,  3.0490E+06,  8.8027E+05,  3.3131E+05,  1.2470E+05,  6.9166E+04,  3.8364E+04,  2.2327E+04,  8.3260E+03,  3.3552E+03,  1.3521E+03,  6.5010E+02,  3.1258E+02,  1.5116E+02,  7.3098E+01,  2.5686E+01,  9.0259E+00,  3.6110E+00,  1.4446E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.3540E-02,  2.0967E+00,  2.4426E+07,  1.3799E+07,  3.0296E+06,  8.7437E+05,  3.3173E+05,  1.2585E+05,  6.9141E+04,  3.7984E+04,  2.1766E+04,  7.7765E+03,  3.0842E+03,  1.2232E+03,  5.8464E+02,  2.7943E+02,  1.3430E+02,  6.4551E+01,  2.1827E+01,  7.3804E+00,  2.7704E+00,  1.0399E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  7.8617E-02,  2.1295E+00,  2.4896E+07,  1.3989E+07,  3.0077E+06,  8.6755E+05,  3.3572E+05,  1.2992E+05,  7.0702E+04,  3.8477E+04,  2.1715E+04,  7.4374E+03,  2.9026E+03,  1.1328E+03,  5.3751E+02,  2.5505E+02,  1.2123E+02,  5.7622E+01,  1.8605E+01,  6.0073E+00,  1.9397E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  7.4052E-02,  2.1616E+00,  2.5213E+07,  1.4175E+07,  2.9686E+06,  8.5317E+05,  3.3650E+05,  1.3272E+05,  7.1561E+04,  3.8586E+04,  2.1453E+04,  7.0502E+03,  2.7090E+03,  1.0409E+03,  4.9075E+02,  2.3137E+02,  1.0896E+02,  5.1311E+01,  1.5869E+01,  4.9076E+00,  1.5177E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  6.9817E-02,  2.1931E+00,  2.5391E+07,  1.4270E+07,  2.9084E+06,  8.3227E+05,  3.3439E+05,  1.3436E+05,  7.1791E+04,  3.8361E+04,  2.1018E+04,  6.6335E+03,  2.5109E+03,  9.5040E+02,  4.4549E+02,  2.0882E+02,  9.7592E+01,  4.5608E+01,  1.3541E+01,  4.0206E+00,  1.1937E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  6.5888E-02,  2.2240E+00,  2.4462E+07,  1.2795E+07,  2.8916E+06,  8.8025E+05,  3.6095E+05,  1.4801E+05,  7.9148E+04,  4.2324E+04,  2.3291E+04,  7.4695E+03,  2.8145E+03,  1.0605E+03,  4.9366E+02,  2.2980E+02,  1.0858E+02,  5.1305E+01,  1.3654E+01,  3.6339E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  6.2240E-02,  2.2542E+00,  2.3440E+07,  1.4049E+07,  3.0883E+06,  9.5199E+05,  4.1152E+05,  1.7789E+05,  9.5496E+04,  5.1265E+04,  2.8480E+04,  9.4137E+03,  3.6568E+03,  1.4205E+03,  6.3776E+02,  2.8633E+02,  1.3020E+02,  5.9200E+01,  1.4125E+01,  3.3702E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  5.8852E-02,  2.2837E+00,  2.2297E+07,  1.5202E+07,  3.2575E+06,  1.0129E+06,  4.5698E+05,  2.0619E+05,  1.1121E+05,  5.9983E+04,  3.3674E+04,  1.1496E+04,  4.5806E+03,  1.8251E+03,  7.8232E+02,  3.3533E+02,  1.4986E+02,  6.6975E+01,  1.4768E+01,  3.2562E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  5.5704E-02,  2.3127E+00,  2.1561E+07,  1.5526E+07,  3.7487E+06,  1.2214E+06,  5.3704E+05,  2.3613E+05,  1.2803E+05,  6.9419E+04,  3.9396E+04,  1.3900E+04,  5.6576E+03,  2.3028E+03,  9.4890E+02,  3.9102E+02,  1.7167E+02,  7.5370E+01,  1.6950E+01,  3.8117E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  5.2775E-02,  2.3410E+00,  2.7609E+07,  1.6014E+07,  4.5985E+06,  1.6344E+06,  7.1893E+05,  3.1624E+05,  1.7223E+05,  9.3798E+04,  5.3767E+04,  1.9573E+04,  7.5110E+03,  2.8823E+03,  1.1439E+03,  4.5401E+02,  1.9567E+02,  8.4332E+01,  1.9635E+01,  4.5717E+00,  1.0644E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  5.0050E-02,  2.3688E+00,  3.7165E+07,  2.2402E+07,  5.6881E+06,  1.9317E+06,  8.7746E+05,  3.9857E+05,  2.1763E+05,  1.1883E+05,  6.8609E+04,  2.5576E+04,  9.4139E+03,  3.4650E+03,  1.3486E+03,  5.2490E+02,  2.2183E+02,  9.3751E+01,  2.2466E+01,  5.3837E+00,  1.2901E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  4.7512E-02,  2.3962E+00,  3.8618E+07,  2.3286E+07,  6.0840E+06,  2.1123E+06,  9.7451E+05,  4.4959E+05,  2.4642E+05,  1.3506E+05,  7.8684E+04,  3.0170E+04,  1.1049E+04,  4.0463E+03,  1.5645E+03,  6.0495E+02,  2.5023E+02,  1.0350E+02,  2.5258E+01,  6.1638E+00,  1.5042E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  4.5147E-02,  2.4229E+00,  3.8047E+07,  2.2832E+07,  5.9386E+06,  2.0736E+06,  9.7195E+05,  4.5559E+05,  2.5628E+05,  1.4416E+05,  8.5907E+04,  3.4235E+04,  1.3022E+04,  4.9532E+03,  1.8644E+03,  7.0174E+02,  2.9240E+02,  1.2183E+02,  3.0187E+01,  7.4794E+00,  1.8532E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  4.2940E-02,  2.4490E+00,  3.7151E+07,  2.2176E+07,  5.7161E+06,  2.0025E+06,  9.5342E+05,  4.5394E+05,  2.6269E+05,  1.5201E+05,  9.2778E+04,  3.8442E+04,  1.5261E+04,  6.0581E+03,  2.2083E+03,  8.0500E+02,  3.3841E+02,  1.4226E+02,  3.4914E+01,  8.5686E+00,  2.1029E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  4.0881E-02,  2.4747E+00,  3.6212E+07,  2.1502E+07,  5.4932E+06,  1.9306E+06,  9.3337E+05,  4.5126E+05,  2.6845E+05,  1.5969E+05,  9.9762E+04,  4.2933E+04,  1.7768E+04,  7.3533E+03,  2.8906E+03,  1.1363E+03,  4.7754E+02,  2.0069E+02,  6.6334E+01,  2.1925E+01,  7.0124E+00,  2.2428E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.8957E-02,  2.4999E+00,  3.6066E+07,  2.1311E+07,  5.3984E+06,  1.9037E+06,  9.3448E+05,  4.5872E+05,  2.8067E+05,  1.7173E+05,  1.0986E+05,  4.9153E+04,  2.1218E+04,  9.1595E+03,  3.9454E+03,  1.6995E+03,  7.3058E+02,  3.1406E+02,  1.2421E+02,  4.9123E+01,  1.8055E+01,  6.6356E+00,  2.4388E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.7158E-02,  2.5246E+00,  3.5033E+07,  2.0642E+07,  5.2518E+06,  1.8649E+06,  9.2431E+05,  4.5811E+05,  2.9036E+05,  1.8403E+05,  1.2052E+05,  5.5175E+04,  2.4827E+04,  1.1171E+04,  4.6851E+03,  1.9648E+03,  8.6246E+02,  3.7858E+02,  1.5096E+02,  6.0192E+01,  2.0744E+01,  7.1492E+00,  2.4639E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5475E-02,  2.5489E+00,  3.3962E+07,  1.9958E+07,  5.0993E+06,  1.8232E+06,  9.1213E+05,  4.5634E+05,  2.9943E+05,  1.9648E+05,  1.3164E+05,  6.1615E+04,  2.8870E+04,  1.3528E+04,  5.5156E+03,  2.2489E+03,  1.0056E+03,  4.4967E+02,  1.8011E+02,  7.2141E+01,  2.3393E+01,  7.5857E+00,  2.4598E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.3898E-02,  2.5728E+00,  3.3010E+07,  1.9348E+07,  4.9641E+06,  1.7868E+06,  9.0217E+05,  4.5553E+05,  3.0926E+05,  2.0996E+05,  1.4386E+05,  6.8790E+04,  3.3531E+04,  1.6345E+04,  7.5401E+03,  3.4783E+03,  1.5885E+03,  7.2541E+02,  2.9067E+02,  1.1647E+02,  4.1304E+01,  1.4648E+01,  4.8378E+00,  1.5978E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
