  1.3169E-01,  2.0948E+00,  1.0474E+07,  5.5330E+06,  1.0447E+06,  2.7595E+05,  1.0196E+05,  3.7672E+04,  2.0707E+04,  1.1382E+04,  6.5278E+03,  2.3378E+03,  9.2900E+02,  3.6917E+02,  1.7639E+02,  8.4276E+01,  4.0491E+01,  1.9454E+01,  6.5749E+00,  2.2221E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.3469E-01,  2.1815E+00,  8.1949E+06,  4.1169E+06,  6.8448E+05,  1.7262E+05,  6.6035E+04,  2.5261E+04,  1.3543E+04,  7.2610E+03,  3.9999E+03,  1.2815E+03,  4.8858E+02,  1.8628E+02,  8.7462E+01,  4.1066E+01,  1.9232E+01,  9.0069E+00,  2.7301E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.3758E-01,  2.2757E+00,  2.8801E+06,  1.4362E+06,  3.0201E+05,  8.8179E+04,  3.5748E+04,  1.4492E+04,  7.8145E+03,  4.2138E+03,  2.3782E+03,  8.2985E+02,  3.1964E+02,  1.2312E+02,  5.4978E+01,  2.4550E+01,  1.1522E+01,  5.4081E+00,  2.3255E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.4033E-01,  2.3771E+00,  8.4719E+05,  4.8942E+05,  1.2366E+05,  4.1857E+04,  1.8981E+04,  8.6073E+03,  4.7031E+03,  2.5699E+03,  1.4878E+03,  5.5974E+02,  2.0864E+02,  7.7770E+01,  3.1354E+01,  1.2641E+01,  5.4109E+00,  2.3161E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.4295E-01,  2.4868E+00,  5.6769E+05,  3.3633E+05,  8.5583E+04,  3.0130E+04,  1.4675E+04,  7.1477E+03,  4.3124E+03,  2.6018E+03,  1.6450E+03,  7.2210E+02,  3.0533E+02,  1.2910E+02,  5.5087E+01,  2.3505E+01,  9.9099E+00,  4.1780E+00,  1.7615E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.4540E-01,  2.6043E+00,  5.3893E+05,  3.1440E+05,  8.1337E+04,  2.9588E+04,  1.5135E+04,  7.7415E+03,  5.4717E+03,  3.8674E+03,  2.7274E+03,  1.3504E+03,  6.9495E+02,  3.5764E+02,  1.7093E+02,  8.1694E+01,  3.8718E+01,  1.8350E+01,  7.6163E+00,  3.1612E+00,  1.3121E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.4769E-01,  2.7302E+00,  5.6223E+05,  3.0922E+05,  8.7941E+04,  3.4530E+04,  1.8718E+04,  1.0147E+04,  7.5094E+03,  5.5575E+03,  4.2069E+03,  2.5219E+03,  1.5098E+03,  9.0392E+02,  4.7416E+02,  2.4872E+02,  1.3335E+02,  7.1492E+01,  3.4520E+01,  1.6668E+01,  8.2796E+00,  4.1127E+00,  2.0280E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.4981E-01,  2.8638E+00,  6.6175E+05,  3.1393E+05,  1.0677E+05,  4.7305E+04,  2.7306E+04,  1.5762E+04,  1.1977E+04,  9.1013E+03,  7.2585E+03,  5.0852E+03,  3.2477E+03,  2.0742E+03,  1.2977E+03,  8.1184E+02,  4.8152E+02,  2.8559E+02,  1.8214E+02,  1.1616E+02,  8.1402E+01,  5.7045E+01,  3.8664E+01,  2.6206E+01,  1.7325E+01,  1.1454E+01,  7.2385E+00,  4.5744E+00,  1.6423E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.5175E-01,  3.0055E+00,  8.3875E+05,  3.2121E+05,  1.4182E+05,  7.4747E+04,  4.7026E+04,  2.9585E+04,  2.3323E+04,  1.8386E+04,  1.4934E+04,  1.0459E+04,  6.7818E+03,  4.3974E+03,  3.0979E+03,  2.1824E+03,  1.4313E+03,  9.3864E+02,  7.0959E+02,  5.3643E+02,  3.9955E+02,  2.9760E+02,  2.2217E+02,  1.6586E+02,  1.2303E+02,  9.1255E+01,  6.7666E+01,  5.0172E+01,  2.3801E+01,  7.5271E+00,  1.7021E+00,  0.0000E+00
  1.5352E-01,  3.1540E+00,  1.2786E+06,  5.2532E+05,  2.6904E+05,  1.5797E+05,  1.0634E+05,  7.1581E+04,  5.8625E+04,  4.8014E+04,  3.9751E+04,  2.7841E+04,  1.8999E+04,  1.2965E+04,  8.9754E+03,  6.2133E+03,  4.2967E+03,  2.9714E+03,  2.2564E+03,  1.7135E+03,  1.3143E+03,  1.0081E+03,  7.7402E+02,  5.9427E+02,  4.1568E+02,  2.9076E+02,  2.0738E+02,  1.4788E+02,  4.8594E+01,  1.2507E+01,  2.6334E+00,  0.0000E+00
