  1.1090E-03,  6.9532E+00,  6.7597E+05,  3.3385E+05,  1.6488E+05,  6.4588E+04,  2.5301E+04,  1.1064E+04,  4.8380E+03,  2.0710E+03,  2.1079E+02,  5.8113E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7597E+05,  3.3385E+05,  1.6488E+05,  6.4589E+04,  2.5301E+04,  1.1064E+04,  4.8380E+03,  2.0710E+03,  2.1079E+02,  5.8113E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7597E+05,  3.3385E+05,  1.6488E+05,  6.4588E+04,  2.5301E+04,  1.1064E+04,  4.8380E+03,  2.0709E+03,  2.1079E+02,  5.8113E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7597E+05,  3.3385E+05,  1.6488E+05,  6.4588E+04,  2.5301E+04,  1.1064E+04,  4.8380E+03,  2.0710E+03,  2.1079E+02,  5.8113E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7597E+05,  3.3385E+05,  1.6488E+05,  6.4589E+04,  2.5301E+04,  1.1064E+04,  4.8380E+03,  2.0710E+03,  2.1079E+02,  5.8112E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7597E+05,  3.3385E+05,  1.6488E+05,  6.4588E+04,  2.5301E+04,  1.1064E+04,  4.8380E+03,  2.0709E+03,  2.1079E+02,  5.8112E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7597E+05,  3.3385E+05,  1.6488E+05,  6.4588E+04,  2.5301E+04,  1.1064E+04,  4.8380E+03,  2.0710E+03,  2.1079E+02,  5.8112E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7597E+05,  3.3385E+05,  1.6488E+05,  6.4589E+04,  2.5301E+04,  1.1064E+04,  4.8380E+03,  2.0710E+03,  2.1079E+02,  5.8112E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7598E+05,  3.3385E+05,  1.6488E+05,  6.4589E+04,  2.5301E+04,  1.1064E+04,  4.8380E+03,  2.0710E+03,  2.1079E+02,  5.8112E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7597E+05,  3.3385E+05,  1.6488E+05,  6.4588E+04,  2.5301E+04,  1.1064E+04,  4.8380E+03,  2.0709E+03,  2.1079E+02,  5.8112E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7597E+05,  3.3385E+05,  1.6488E+05,  6.4588E+04,  2.5301E+04,  1.1064E+04,  4.8380E+03,  2.0710E+03,  2.1079E+02,  5.8111E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7598E+05,  3.3385E+05,  1.6488E+05,  6.4589E+04,  2.5301E+04,  1.1064E+04,  4.8380E+03,  2.0710E+03,  2.1079E+02,  5.8111E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7598E+05,  3.3385E+05,  1.6488E+05,  6.4589E+04,  2.5302E+04,  1.1064E+04,  4.8380E+03,  2.0710E+03,  2.1079E+02,  5.8111E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7598E+05,  3.3385E+05,  1.6488E+05,  6.4589E+04,  2.5302E+04,  1.1064E+04,  4.8380E+03,  2.0710E+03,  2.1079E+02,  5.8111E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7598E+05,  3.3385E+05,  1.6488E+05,  6.4589E+04,  2.5302E+04,  1.1064E+04,  4.8381E+03,  2.0710E+03,  2.1079E+02,  5.8111E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7598E+05,  3.3385E+05,  1.6488E+05,  6.4589E+04,  2.5302E+04,  1.1064E+04,  4.8381E+03,  2.0710E+03,  2.1078E+02,  5.8111E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7599E+05,  3.3385E+05,  1.6488E+05,  6.4590E+04,  2.5302E+04,  1.1064E+04,  4.8381E+03,  2.0710E+03,  2.1079E+02,  5.8111E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7599E+05,  3.3386E+05,  1.6488E+05,  6.4590E+04,  2.5302E+04,  1.1064E+04,  4.8381E+03,  2.0710E+03,  2.1079E+02,  5.8110E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7599E+05,  3.3386E+05,  1.6488E+05,  6.4590E+04,  2.5302E+04,  1.1064E+04,  4.8381E+03,  2.0710E+03,  2.1079E+02,  5.8110E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7599E+05,  3.3386E+05,  1.6488E+05,  6.4590E+04,  2.5302E+04,  1.1064E+04,  4.8381E+03,  2.0710E+03,  2.1079E+02,  5.8110E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7599E+05,  3.3386E+05,  1.6488E+05,  6.4590E+04,  2.5302E+04,  1.1064E+04,  4.8381E+03,  2.0710E+03,  2.1079E+02,  5.8110E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7600E+05,  3.3386E+05,  1.6488E+05,  6.4590E+04,  2.5302E+04,  1.1064E+04,  4.8381E+03,  2.0710E+03,  2.1079E+02,  5.8110E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7600E+05,  3.3386E+05,  1.6489E+05,  6.4591E+04,  2.5302E+04,  1.1064E+04,  4.8382E+03,  2.0710E+03,  2.1079E+02,  5.8109E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7600E+05,  3.3386E+05,  1.6489E+05,  6.4591E+04,  2.5302E+04,  1.1064E+04,  4.8382E+03,  2.0710E+03,  2.1079E+02,  5.8109E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7601E+05,  3.3386E+05,  1.6489E+05,  6.4591E+04,  2.5302E+04,  1.1064E+04,  4.8382E+03,  2.0710E+03,  2.1079E+02,  5.8109E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7601E+05,  3.3386E+05,  1.6489E+05,  6.4591E+04,  2.5302E+04,  1.1064E+04,  4.8382E+03,  2.0710E+03,  2.1079E+02,  5.8109E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7601E+05,  3.3386E+05,  1.6489E+05,  6.4591E+04,  2.5302E+04,  1.1064E+04,  4.8382E+03,  2.0710E+03,  2.1078E+02,  5.8108E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7601E+05,  3.3387E+05,  1.6489E+05,  6.4592E+04,  2.5303E+04,  1.1064E+04,  4.8382E+03,  2.0710E+03,  2.1079E+02,  5.8108E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7601E+05,  3.3387E+05,  1.6489E+05,  6.4592E+04,  2.5303E+04,  1.1064E+04,  4.8382E+03,  2.0710E+03,  2.1079E+02,  5.8108E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7601E+05,  3.3387E+05,  1.6489E+05,  6.4592E+04,  2.5303E+04,  1.1064E+04,  4.8382E+03,  2.0710E+03,  2.1078E+02,  5.8108E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7602E+05,  3.3387E+05,  1.6489E+05,  6.4592E+04,  2.5303E+04,  1.1064E+04,  4.8382E+03,  2.0710E+03,  2.1078E+02,  5.8108E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7602E+05,  3.3387E+05,  1.6489E+05,  6.4592E+04,  2.5303E+04,  1.1064E+04,  4.8382E+03,  2.0710E+03,  2.1078E+02,  5.8107E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7602E+05,  3.3387E+05,  1.6489E+05,  6.4592E+04,  2.5303E+04,  1.1064E+04,  4.8382E+03,  2.0710E+03,  2.1078E+02,  5.8107E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1090E-03,  6.9532E+00,  6.7602E+05,  3.3387E+05,  1.6489E+05,  6.4592E+04,  2.5303E+04,  1.1064E+04,  4.8382E+03,  2.0710E+03,  2.1078E+02,  5.8107E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
